INFO 2025-07-18 20:06:23,336 autoreload Watching for file changes with StatReloader
DEBUG 2025-07-18 20:06:23,965 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1750649283.1581936
DEBUG 2025-07-18 20:06:23,966 autoreload File C:\Python 3.11.9\Lib\shutil.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,970 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\charset_normalizer\__init__.py first seen with mtime 1750649278.447528
DEBUG 2025-07-18 20:06:23,972 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\ipn\admin.py first seen with mtime 1750649299.6566677
DEBUG 2025-07-18 20:06:23,973 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\utils\http.py first seen with mtime 1750649283.389914
DEBUG 2025-07-18 20:06:23,973 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1750649283.042333
DEBUG 2025-07-18 20:06:23,974 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\MySQLdb\constants\CLIENT.py first seen with mtime 1750649278.0308783
DEBUG 2025-07-18 20:06:23,975 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\charset_normalizer\legacy.py first seen with mtime 1750649278.447528
DEBUG 2025-07-18 20:06:23,975 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\conf\__init__.py first seen with mtime 1750649279.233989
DEBUG 2025-07-18 20:06:23,978 autoreload File C:\Python 3.11.9\Lib\xml\dom\__init__.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,979 autoreload File C:\Python 3.11.9\Lib\urllib\parse.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,980 autoreload File C:\Python 3.11.9\Lib\urllib\response.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,980 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\cart\__init__.py first seen with mtime 1749953386.5417058
DEBUG 2025-07-18 20:06:23,981 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\models\fields\proxy.py first seen with mtime 1750649283.1894405
DEBUG 2025-07-18 20:06:23,981 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\backends\mysql\operations.py first seen with mtime 1750649283.1113238
DEBUG 2025-07-18 20:06:23,982 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templatetags\__init__.py first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:23,984 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\MySQLdb\_mysql.cp311-win_amd64.pyd first seen with mtime 1750649278.0308783
DEBUG 2025-07-18 20:06:23,987 autoreload File C:\Python 3.11.9\DLLs\_uuid.pyd first seen with mtime 1712040200.0
DEBUG 2025-07-18 20:06:23,988 autoreload File C:\Python 3.11.9\Lib\xml\dom\minicompat.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,991 autoreload File C:\Python 3.11.9\Lib\uuid.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,992 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\transaction.py first seen with mtime 1750649283.0891974
DEBUG 2025-07-18 20:06:23,992 autoreload File C:\Python 3.11.9\Lib\email\_header_value_parser.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,993 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\views\__init__.py first seen with mtime 1750649283.4120412
DEBUG 2025-07-18 20:06:23,994 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\utils\breadcrumbs.py first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:23,994 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\forms.py first seen with mtime 1750649299.6566677
DEBUG 2025-07-18 20:06:23,994 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\handlers\exception.py first seen with mtime 1750649283.0579574
DEBUG 2025-07-18 20:06:23,997 autoreload File C:\Python 3.11.9\Lib\re\_compiler.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:23,998 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\paginator.py first seen with mtime 1750649283.0110855
DEBUG 2025-07-18 20:06:23,999 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\urls\conf.py first seen with mtime 1750649283.3586707
DEBUG 2025-07-18 20:06:24,000 autoreload File C:\Python 3.11.9\Lib\opcode.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,002 autoreload File C:\Python 3.11.9\Lib\socket.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,002 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\middleware\http.py first seen with mtime 1750649283.3118029
DEBUG 2025-07-18 20:06:24,005 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\paypal\standard\widgets.py first seen with mtime 1750649299.6566677
DEBUG 2025-07-18 20:06:24,007 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\status.py first seen with mtime 1750649297.081139
DEBUG 2025-07-18 20:06:24,009 autoreload File C:\Python 3.11.9\Lib\hashlib.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,010 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\stories\apps.py first seen with mtime 1749953386.6275997
DEBUG 2025-07-18 20:06:24,010 autoreload File C:\Python 3.11.9\Lib\asyncio\events.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,011 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\http\response.py first seen with mtime 1750649283.3118029
DEBUG 2025-07-18 20:06:24,013 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1750649283.4055347
DEBUG 2025-07-18 20:06:24,014 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\staticfiles\apps.py first seen with mtime 1750649282.9889584
DEBUG 2025-07-18 20:06:24,014 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\asgiref\current_thread_executor.py first seen with mtime 1750649278.7951803
DEBUG 2025-07-18 20:06:24,014 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\backends\mysql\client.py first seen with mtime 1750649283.1113238
DEBUG 2025-07-18 20:06:24,014 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\sessions\apps.py first seen with mtime 1750649282.5411365
DEBUG 2025-07-18 20:06:24,015 autoreload File C:\Python 3.11.9\Lib\importlib\resources\_itertools.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,016 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\middleware\csrf.py first seen with mtime 1750649283.3118029
DEBUG 2025-07-18 20:06:24,019 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\validators.py first seen with mtime 1750649297.081139
DEBUG 2025-07-18 20:06:24,021 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1750649283.2115629
DEBUG 2025-07-18 20:06:24,022 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\settings.py first seen with mtime 1750649297.081139
DEBUG 2025-07-18 20:06:24,024 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\forms\widgets.py first seen with mtime 1750649283.227189
DEBUG 2025-07-18 20:06:24,024 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\cache\backends\base.py first seen with mtime 1750649283.0110855
DEBUG 2025-07-18 20:06:24,025 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\messages\storage\__init__.py first seen with mtime 1750649281.7860906
DEBUG 2025-07-18 20:06:24,025 autoreload File C:\Python 3.11.9\Lib\threading.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Python 3.11.9\Lib\email\mime\nonmultipart.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\utils\timezone.py first seen with mtime 1750649297.350615
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Python 3.11.9\Lib\datetime.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\account\apps.py first seen with mtime 1749953386.533605
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\template\smartif.py first seen with mtime 1750649283.327429
DEBUG 2025-07-18 20:06:24,027 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\urllib3\util\util.py first seen with mtime 1750649274.4681375
DEBUG 2025-07-18 20:06:24,030 autoreload File C:\Python 3.11.9\Lib\base64.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,030 autoreload File C:\Python 3.11.9\Lib\email\base64mime.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,031 autoreload File C:\Python 3.11.9\Lib\string.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,031 autoreload File C:\Python 3.11.9\Lib\re\_constants.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,032 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\rest_framework\templatetags\rest_framework.py first seen with mtime 1750649297.3349943
DEBUG 2025-07-18 20:06:24,033 autoreload File C:\Python 3.11.9\Lib\keyword.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,034 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1750649283.1048176
DEBUG 2025-07-18 20:06:24,036 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\sqlparse\cli.py first seen with mtime 1750649275.57098
DEBUG 2025-07-18 20:06:24,036 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\requests\compat.py first seen with mtime 1750649278.9488242
DEBUG 2025-07-18 20:06:24,040 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\MySQLdb\release.py first seen with mtime 1750649278.0308783
DEBUG 2025-07-18 20:06:24,040 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\corsheaders\apps.py first seen with mtime 1750649300.659241
DEBUG 2025-07-18 20:06:24,041 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\models\fields\related.py first seen with mtime 1750649283.1894405
DEBUG 2025-07-18 20:06:24,044 autoreload File C:\Python 3.11.9\Lib\email\_policybase.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,045 autoreload File C:\Python 3.11.9\Lib\asyncio\streams.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,046 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1750649283.1425714
DEBUG 2025-07-18 20:06:24,046 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\serializers\base.py first seen with mtime 1750649283.0891974
DEBUG 2025-07-18 20:06:24,047 autoreload File C:\Python 3.11.9\Lib\email\_encoded_words.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,047 autoreload File C:\Python 3.11.9\Lib\unittest\result.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,048 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\admin\exceptions.py first seen with mtime 1750649279.5347023
DEBUG 2025-07-18 20:06:24,049 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1750649283.0891974
DEBUG 2025-07-18 20:06:24,050 autoreload File C:\Python 3.11.9\Lib\asyncio\protocols.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,051 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1750649283.1048176
DEBUG 2025-07-18 20:06:24,052 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\views\decorators\csrf.py first seen with mtime 1750649283.4120412
DEBUG 2025-07-18 20:06:24,053 autoreload File C:\Python 3.11.9\Lib\importlib\metadata\__init__.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,054 autoreload File C:\Python 3.11.9\Lib\zoneinfo\_tzpath.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,055 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\files\base.py first seen with mtime 1750649283.026711
DEBUG 2025-07-18 20:06:24,055 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\checks\files.py first seen with mtime 1750649283.026711
DEBUG 2025-07-18 20:06:24,057 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\idna\__init__.py first seen with mtime 1750649278.215778
DEBUG 2025-07-18 20:06:24,057 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\mixins\action_model_admin.py first seen with mtime 1750649298.622896
DEBUG 2025-07-18 20:06:24,057 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\urllib3\util\request.py first seen with mtime 1750649274.4681375
DEBUG 2025-07-18 20:06:24,058 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\unfold\overrides.py first seen with mtime 1750649298.622896
DEBUG 2025-07-18 20:06:24,058 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\account\managers.py first seen with mtime 1749953386.5356085
DEBUG 2025-07-18 20:06:24,059 autoreload File C:\Python 3.11.9\Lib\heapq.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,060 autoreload File C:\Python 3.11.9\Lib\lzma.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,061 autoreload File C:\Python 3.11.9\Lib\asyncio\log.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,061 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\views\static.py first seen with mtime 1750649283.4120412
DEBUG 2025-07-18 20:06:24,061 autoreload File C:\Python 3.11.9\Lib\xml\dom\xmlbuilder.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,062 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\files\move.py first seen with mtime 1750649283.042333
DEBUG 2025-07-18 20:06:24,062 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\asgiref\sync.py first seen with mtime 1750649278.7951803
DEBUG 2025-07-18 20:06:24,063 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\cache\backends\locmem.py first seen with mtime 1750649283.0110855
DEBUG 2025-07-18 20:06:24,063 autoreload File C:\Python 3.11.9\Lib\email\charset.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,064 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\checks\urls.py first seen with mtime 1750649283.026711
DEBUG 2025-07-18 20:06:24,065 autoreload File C:\Python 3.11.9\DLLs\_socket.pyd first seen with mtime 1712040200.0
DEBUG 2025-07-18 20:06:24,066 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\models\constants.py first seen with mtime 1750649283.1738136
DEBUG 2025-07-18 20:06:24,067 autoreload File C:\Python 3.11.9\Lib\mimetypes.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,069 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\MySQLdb\__init__.py first seen with mtime 1750649278.0308783
DEBUG 2025-07-18 20:06:24,070 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\db\backends\mysql\__init__.py first seen with mtime 1750649283.1113238
DEBUG 2025-07-18 20:06:24,071 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\exceptions.py first seen with mtime 1750649283.0110855
DEBUG 2025-07-18 20:06:24,071 autoreload File C:\Python 3.11.9\Lib\ctypes\_endian.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,072 autoreload File C:\Python 3.11.9\Lib\typing.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,072 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\auth\mixins.py first seen with mtime 1750649280.4208686
DEBUG 2025-07-18 20:06:24,073 autoreload File C:\Python 3.11.9\Lib\_weakrefset.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,073 autoreload File C:\Python 3.11.9\DLLs\_zoneinfo.pyd first seen with mtime 1712040200.0
DEBUG 2025-07-18 20:06:24,074 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1750649283.3430495
DEBUG 2025-07-18 20:06:24,074 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\utils\version.py first seen with mtime 1750649283.4055347
DEBUG 2025-07-18 20:06:24,075 autoreload File C:\Python 3.11.9\DLLs\_lzma.pyd first seen with mtime 1712040200.0
DEBUG 2025-07-18 20:06:24,075 autoreload File C:\Python 3.11.9\Lib\encodings\idna.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,076 autoreload File C:\Python 3.11.9\Lib\linecache.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,076 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1750649280.636966
DEBUG 2025-07-18 20:06:24,077 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\core\checks\async_checks.py first seen with mtime 1750649283.0110855
DEBUG 2025-07-18 20:06:24,078 autoreload File C:\Python 3.11.9\Lib\types.py first seen with mtime 1712040174.0
DEBUG 2025-07-18 20:06:24,079 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\stories\models.py first seen with mtime 1749953386.631589
DEBUG 2025-07-18 20:06:24,080 autoreload File C:\Users\Omar Faruk\Desktop\Main---1\env\Lib\site-packages\django\utils\__init__.py first seen with mtime 1750649283.3586707
